Region,Scenario,Variable,Year,scengroup,IMACLIM,IMAGE,WITCH,maxwacc,minwacc
Europe,CoC-reference,Hydro,2045,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2050,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2055,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2060,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2065,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2070,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2075,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2080,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2085,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2090,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2095,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Hydro,2100,NDC,0.045960000000000285,0.04586621386660225,0.04669501477565827,0.04669501477565827,0.04586621386660225
Europe,CoC-reference,Biomass,2020,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2025,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2030,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2035,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2040,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2045,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2050,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2055,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2060,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2065,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2070,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2075,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2080,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2085,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2090,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2095,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-reference,Biomass,2100,NDC,0.056970000000000284,0.057204013866602246,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-convergence,Onshore,2020,NDC,0.04924000000000037,0.049758989051617734,0.050038599580745496,0.050038599580745496,0.04924000000000037
Europe,CoC-convergence,Onshore,2025,NDC,0.04724000000000029,0.04938322854478357,0.04953663971312839,0.04953663971312839,0.04724000000000029
Europe,CoC-convergence,Onshore,2030,NDC,0.04561000000000022,0.04842510462593793,0.048947829895628396,0.048947829895628396,0.04561000000000022
Europe,CoC-convergence,Onshore,2035,NDC,0.04441000000000016,0.047191409217474126,0.04844630507801399,0.04844630507801399,0.04441000000000016
Europe,CoC-convergence,Onshore,2040,NDC,0.0435300000000001,0.04614296742649951,0.048011095167984894,0.048011095167984894,0.0435300000000001
Europe,CoC-convergence,Onshore,2045,NDC,0.04271000000000005,0.04515440847528083,0.0476277760884676,0.0476277760884676,0.04271000000000005
Europe,CoC-convergence,Onshore,2050,NDC,0.04197,0.044030920700343465,0.047285826528230296,0.047285826528230296,0.04197
Europe,CoC-convergence,Onshore,2055,NDC,0.04136,0.043656419056906974,0.0469776970308997,0.0469776970308997,0.04136
Europe,CoC-convergence,Onshore,2060,NDC,0.04086,0.04338813688712847,0.046697464311398096,0.046697464311398096,0.04086
Europe,CoC-convergence,Onshore,2065,NDC,0.04042,0.04315793578910688,0.04644065623921379,0.04644065623921379,0.04042
Europe,CoC-convergence,Onshore,2070,NDC,0.040010000000000004,0.043065053030075476,0.046203778652147594,0.046203778652147594,0.040010000000000004
Europe,CoC-convergence,Onshore,2075,NDC,0.03963,0.04292005445977786,0.0459840988572952,0.0459840988572952,0.03963
Europe,CoC-convergence,Onshore,2080,NDC,0.03928,0.042785093698168054,0.04577925138167329,0.04577925138167329,0.03928
Europe,CoC-convergence,Onshore,2085,NDC,0.03897,0.042632086499251924,0.0455872896834816,0.0455872896834816,0.03897
Europe,CoC-convergence,Onshore,2090,NDC,0.03867,0.04248299319302009,0.04540659921820069,0.04540659921820069,0.03867
Europe,CoC-convergence,Onshore,2095,NDC,0.03839,0.04235609043509893,0.045235918208408,0.045235918208408,0.03839
Europe,CoC-convergence,Onshore,2100,NDC,0.038130000000000004,0.0421894036764437,0.045074413294109494,0.045074413294109494,0.038130000000000004
Europe,CoC-convergence,Offshore,2020,NDC,0.0628900000000003,0.06357890462351079,0.06426587852610238,0.06426587852610238,0.0628900000000003
Europe,CoC-convergence,Offshore,2025,NDC,0.05732000000000024,0.06318215559427268,0.060473674843186456,0.06318215559427268,0.05732000000000024
Europe,CoC-convergence,Offshore,2030,NDC,0.052730000000000166,0.06235390310271825,0.05900141964402825,0.06235390310271825,0.052730000000000166
Europe,CoC-convergence,Offshore,2035,NDC,0.05006000000000012,0.06122927024177622,0.05818295160550333,0.06122927024177622,0.05006000000000012
Europe,CoC-convergence,Offshore,2040,NDC,0.04868000000000008,0.06016203938646251,0.057662686961276334,0.06016203938646251,0.04868000000000008
Europe,CoC-convergence,Offshore,2045,NDC,0.04760000000000003,0.05865040027891504,0.05700492300959913,0.05865040027891504,0.04760000000000003
Europe,CoC-convergence,Offshore,2050,NDC,0.04662,0.05742526813506557,0.05595988698706153,0.05742526813506557,0.04662
Europe,CoC-convergence,Offshore,2055,NDC,0.04579,0.05690212626022633,0.05514685420652803,0.05690212626022633,0.04579
Europe,CoC-convergence,Offshore,2060,NDC,0.04514999999999999,0.05642732498144647,0.05426491651388853,0.05642732498144647,0.04514999999999999
Europe,CoC-convergence,Offshore,2065,NDC,0.04458,0.055988749678903285,0.05352296677831793,0.055988749678903285,0.04458
Europe,CoC-convergence,Offshore,2070,NDC,0.04408,0.0558074780046658,0.05296489665281903,0.0558074780046658,0.04408
Europe,CoC-convergence,Offshore,2075,NDC,0.043609999999999996,0.05555264820444729,0.05236208753622763,0.05555264820444729,0.043609999999999996
Europe,CoC-convergence,Offshore,2080,NDC,0.0432,0.05535637304848097,0.051727125218940434,0.05535637304848097,0.0432
Europe,CoC-convergence,Offshore,2085,NDC,0.04282,0.0552187382394033,0.05116860965817124,0.0552187382394033,0.04282
Europe,CoC-convergence,Offshore,2090,NDC,0.042460000000000005,0.05502311005008041,0.05066262858125624,0.05502311005008041,0.042460000000000005
Europe,CoC-convergence,Offshore,2095,NDC,0.042140000000000004,0.05477838479094027,0.050248301620848736,0.05477838479094027,0.042140000000000004
Europe,CoC-convergence,Offshore,2100,NDC,0.04183,0.054556798329059485,0.04980646527326013,0.054556798329059485,0.04183
Europe,CoC-convergence,Nuclear,2020,NDC,0.05343000000000028,0.053631878481549,0.054578114775658264,0.054578114775658264,0.05343000000000028
Europe,CoC-convergence,Nuclear,2025,NDC,0.05236000000000023,0.05316212322216854,0.054578114775658264,0.054578114775658264,0.05236000000000023
Europe,CoC-convergence,Nuclear,2030,NDC,0.05129000000000018,0.05257493257773482,0.054578114775658264,0.054578114775658264,0.05129000000000018
Europe,CoC-convergence,Nuclear,2035,NDC,0.050210000000000136,0.051987741933301114,0.054578114775658264,0.054578114775658264,0.050210000000000136
Europe,CoC-convergence,Nuclear,2040,NDC,0.04914000000000009,0.051400551288867405,0.054578114775658264,0.054578114775658264,0.04914000000000009
Europe,CoC-convergence,Nuclear,2045,NDC,0.04807000000000005,0.050813351884156185,0.054578114775658264,0.054578114775658264,0.04807000000000005
Europe,CoC-convergence,Nuclear,2050,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2055,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2060,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2065,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2070,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2075,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2080,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2085,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2090,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2095,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,Nuclear,2100,NDC,0.047,0.050226159999999985,0.054578114775658264,0.054578114775658264,0.047
Europe,CoC-convergence,CCS,2020,NDC,0.056970000000000284,0.056992249953689164,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-convergence,CCS,2025,NDC,0.05596000000000024,0.05632588322187856,0.05803281477565826,0.05803281477565826,0.05596000000000024
Europe,CoC-convergence,CCS,2030,NDC,0.054930000000000194,0.05573359221129267,0.058032814775658255,0.058032814775658255,0.054930000000000194
Europe,CoC-convergence,CCS,2035,NDC,0.053890000000000146,0.05511439953955196,0.058032814775658255,0.058032814775658255,0.053890000000000146
Europe,CoC-convergence,CCS,2040,NDC,0.052860000000000094,0.05442401515388679,0.058032814775658255,0.058032814775658255,0.052860000000000094
Europe,CoC-convergence,CCS,2045,NDC,0.05182000000000005,0.053728429143083414,0.058032814775658255,0.058032814775658255,0.05182000000000005
Europe,CoC-convergence,CCS,2050,NDC,0.050789999999999995,0.05312619902533136,0.05803281477565825,0.05803281477565825,0.050789999999999995
Europe,CoC-convergence,CCS,2055,NDC,0.05075,0.05311853378250931,0.05803281477565825,0.05803281477565825,0.05075
Europe,CoC-convergence,CCS,2060,NDC,0.05072,0.053117868001418475,0.05803281477565825,0.05803281477565825,0.05072
Europe,CoC-convergence,CCS,2065,NDC,0.05069,0.053117832960308434,0.05803281477565825,0.05803281477565825,0.05069
Europe,CoC-convergence,CCS,2070,NDC,0.05064,0.053117710316423275,0.05803281477565825,0.05803281477565825,0.05064
Europe,CoC-convergence,CCS,2075,NDC,0.050589999999999996,0.05310168776885581,0.05803281477565825,0.05803281477565825,0.050589999999999996
Europe,CoC-convergence,CCS,2080,NDC,0.050519999999999995,0.05309452186185187,0.05803281477565825,0.05803281477565825,0.050519999999999995
Europe,CoC-convergence,CCS,2085,NDC,0.05045,0.053090194284761485,0.05803281477565825,0.05803281477565825,0.05045
Europe,CoC-convergence,CCS,2090,NDC,0.05039,0.05308299333664751,0.05803281477565825,0.05803281477565825,0.05039
Europe,CoC-convergence,CCS,2095,NDC,0.050320000000000004,0.05307802625929882,0.05803281477565825,0.05803281477565825,0.050320000000000004
Europe,CoC-convergence,CCS,2100,NDC,0.05026,0.05307802625929882,0.05803281477565825,0.05803281477565825,0.05026
Europe,CoC-convergence,Coal,2020,NDC,0.056970000000000284,0.057086578481549,0.05803281477565826,0.05803281477565826,0.056970000000000284
Europe,CoC-convergence,Coal,2025,NDC,0.05597000000000024,0.05661682322216854,0.05803281477565826,0.05803281477565826,0.05597000000000024
Europe,CoC-convergence,Coal,2030,NDC,0.05498000000000019,0.05602963257773483,0.05803281477565826,0.05803281477565826,0.05498000000000019
Europe,CoC-convergence,Coal,2035,NDC,0.053980000000000146,0.05544244193330112,0.05803281477565826,0.05803281477565826,0.053980000000000146
Europe,CoC-convergence,Coal,2040,NDC,0.0529900000000001,0.05485525128886741,0.05803281477565826,0.05803281477565826,0.0529900000000001
Europe,CoC-convergence,Coal,2045,NDC,0.05199000000000005,0.054268051884156183,0.05803281477565826,0.05803281477565826,0.05199000000000005
Europe,CoC-convergence,Coal,2050,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2055,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2060,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2065,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2070,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2075,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2080,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2085,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2090,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2095,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Coal,2100,NDC,0.051,0.05368085999999998,0.05803281477565826,0.05803281477565826,0.051
Europe,CoC-convergence,Gas,2020,NDC,0.034970000000000286,0.035224578481549,0.03617081477565826,0.03617081477565826,0.034970000000000286
Europe,CoC-convergence,Gas,2025,NDC,0.03397000000000024,0.03475482322216854,0.03617081477565826,0.03617081477565826,0.03397000000000024
Europe,CoC-convergence,Gas,2030,NDC,0.0329800000000002,0.03416763257773483,0.03617081477565826,0.03617081477565826,0.0329800000000002
Europe,CoC-convergence,Gas,2035,NDC,0.03198000000000015,0.03358044193330112,0.03617081477565826,0.03617081477565826,0.03198000000000015
Europe,CoC-convergence,Gas,2040,NDC,0.0309900000000001,0.03299325128886741,0.03617081477565826,0.03617081477565826,0.0309900000000001
Europe,CoC-convergence,Gas,2045,NDC,0.029990000000000048,0.032406051884156184,0.03617081477565826,0.03617081477565826,0.029990000000000048
Europe,CoC-convergence,Gas,2050,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2055,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2060,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2065,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2070,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2075,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2080,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2085,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2090,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2095,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Gas,2100,NDC,0.028999999999999998,0.031818859999999984,0.03617081477565826,0.03617081477565826,0.028999999999999998
Europe,CoC-convergence,Solar,2020,NDC,0.05063000000000037,0.051141518227093084,0.05203561547531284,0.05203561547531284,0.05063000000000037
